0.298663,-1.05296,-0.0275649,1.33887,1.02141,0.309436
-0.186419,1.44095,0.505103,-1.64452,-0.914194,-0.712368
-0.126655,-0.421636,-0.497956,0.307854,-0.0934242,0.39285
